"144 Avenue Jean Jaurès, Les Pavillons-sous-Bois, France"	"48,903043"	"2,506822"	"success"	""
"Rue Alexandre Bachelet, Saint-Ouen, France"	"48,908835"	"2,33461"	"doubt"	""
"2bis Passage Ruelle, Paris, France"	"48,886881"	"2,359002"	"success"	""
"134 Avenue Anatole France, Aulnay-sous-Bois, France"	"48,940255"	"2,496619"	"success"	""
"15 Rue Blanche, Paris, France"	"48,878625"	"2,33155"	"success"	""
"Clichy, France"	"48,903092"	"2,306271"	"doubt"	""
"Les Lilas, France"	"48,881336"	"2,419364"	"doubt"	""
"Rue de l'Armée d'Orient, Paris, France"	"48,887204"	"2,33482"	"doubt"	""
"13 Rue d'Amsterdam, Paris, France"	"48,877025"	"2,326373"	"success"	""
"Courbevoie, France"	"48,895414"	"2,252393"	"doubt"	""
"93 Rue Blomet, Paris, France"	"48,840912"	"2,300667"	"success"	""
"Rue de Suresnes, Garches, France"	"48,845817"	"2,179959"	"doubt"	""
"13 Avenue de Wagram, Paris, France"	"48,875659"	"2,296136"	"success"	""
"25 Rue du Bac, Paris, France"	"48,857787"	"2,328099"	"success"	""
"Avenue de la République, Courbevoie, France"	"48,901632"	"2,251645"	"doubt"	""
"69 Rue Legendre, Paris, France"	"48,886895"	"2,318795"	"success"	""
"Place des Arts, Rueil-Malmaison, France"	"48,880244"	"2,183573"	"success"	""
"8 Avenue du Mahatma Gandhi, Paris, France"	"48,876685"	"2,263248"	"success"	""
"14-20 Rue de la Gaîté, Paris, France"	"48,839865"	"2,323069"	"success"	""
"3 Rue Royale, Paris, France"	"48,867302"	"2,322245"	"success"	""
"Place de la Madeleine, Paris, France"	"48,870487"	"2,323979"	"success"	""
"2b Avenue Franklin Delano Roosevelt, Paris, France"	"48,867856"	"2,310519"	"success"	""
"Rue du Théâtre, Paris, France"	"48,849939"	"2,285385"	"doubt"	""
"253 Rue Saint-Honoré, Paris, France"	"48,867152"	"2,326875"	"success"	""
"41 Rue Bargue, Paris, France"	"48,838017"	"2,308856"	"success"	""
"11 Rue Nicolo, Paris, France"	"48,858532"	"2,28023"	"success"	""
"75016, Paris, France"	"48,860399"	"2,262099"	"success"	""
"Rue du Théâtre, Paris, France"	"48,849939"	"2,285385"	"doubt"	""
"4 Square Rapp, Paris, France"	"48,858651"	"2,301073"	"success"	""
"Paris, France"	"48,859116"	"2,331839"	"doubt"	""
"Rue du Théâtre, Paris, France"	"48,849939"	"2,285385"	"doubt"	""
"14 Rue Lincoln, Paris, France"	"48,870548"	"2,303216"	"success"	""
"44 Rue Marcel Dassault, Boulogne-Billancourt, France"	"48,835369"	"2,252548"	"success"	""
"75014, Paris, France"	"48,828993"	"2,327101"	"success"	""
"5 Avenue Anatole France, Paris, France"	"48,858263"	"2,294514"	"doubt"	""
"17 Rue de l'Assomption, Paris, France"	"48,853512"	"2,273334"	"success"	""
"15 Avenue Montaigne, Paris, France"	"48,865663"	"2,303283"	"success"	""
"Paris, France"	"48,859116"	"2,331839"	"doubt"	""
"27 Rue Saint-Guillaume, Paris, France"	"48,854141"	"2,328387"	"success"	""
"86 Rue de la Jonquière, Paris, France"	"48,894696"	"2,319254"	"success"	""
"148 Rue du Théâtre, Paris, France"	"48,845334"	"2,297176"	"success"	""
"3 Rue de l'Arrivée, Paris, France"	"48,843097"	"2,322817"	"success"	""
"Rue du Départ, Paris, France"	"48,841885"	"2,322403"	"doubt"	""
"153 Rue de Grenelle, Paris, France"	"48,857847"	"2,307179"	"success"	""
"5 Rue de Chéroy, Paris, France"	"48,882195"	"2,318639"	"success"	""
"Rue de La Belle Feuille, Boulogne-Billancourt, France"	"48,837343"	"2,243519"	"doubt"	""
"Rue Lucien Bossoutrot, Paris, France"	"48,836941"	"2,27236"	"doubt"	""
"Rue du Théâtre, Paris, France"	"48,849939"	"2,285385"	"doubt"	""
"Port des Invalides, Paris, France"	"48,863117"	"2,313359"	"doubt"	""
"Rue du Théâtre, Paris, France"	"48,849939"	"2,285385"	"doubt"	""
"45 Rue La Boétie, Paris, France"	"48,873537"	"2,314195"	"success"	""
"Avenue Pablo Picasso, Nanterre, France"	"48,888557"	"2,224176"	"doubt"	""
"Avenue Georges Clemenceau, Rueil-Malmaison, France"	"48,878905"	"2,18005"	"doubt"	""
"Avenue de Wagram, Paris, France"	"48,880607"	"2,299872"	"doubt"	""
"2b Avenue Franklin Delano Roosevelt, Paris, France"	"48,867856"	"2,310519"	"success"	""
"Clichy, France"	"48,903092"	"2,306271"	"doubt"	""
"225 Rue de la Croix Nivert, Paris, France"	"48,835477"	"2,289876"	"success"	""
"28 Boulevard des Capucines, Paris, France"	"48,870144"	"2,328372"	"success"	""
"Boulevard de Reims, Paris, France"	"48,890795"	"2,298736"	"doubt"	""
"Rue Étex, Paris, France"	"48,890683"	"2,328077"	"doubt"	""
"34 Grande Rue Charles de Gaulle, Levallois-Perret, France"	"48,906822"	"2,28589"	"doubt"	""
"17 Rue Gassendi, Paris, France"	"48,835202"	"2,327127"	"success"	""
"73 Rue des Cévennes, Paris, France"	"48,842028"	"2,282002"	"success"	""
"Rue du Théâtre, Paris, France"	"48,849939"	"2,285385"	"doubt"	""
"21 Avenue du Maine, Paris, France"	"48,843445"	"2,320733"	"success"	""
"4 Rue Pasquier, Paris, France"	"48,871289"	"2,32313"	"success"	""
"174 Rue du Faubourg Saint-Honoré, Paris, France"	"48,874075"	"2,308068"	"success"	""
"158 Boulevard Berthier, Levallois-Perret, France"	"48,886779"	"2,296107"	"doubt"	""
"44 Rue Marcel Dassault, Boulogne-Billancourt, France"	"48,835369"	"2,252548"	"success"	""
"33 Rue Blomet, Paris, France"	"48,842748"	"2,30613"	"success"	""
"8 Rue de Phalsbourg, Paris, France"	"48,881635"	"2,309126"	"success"	""
"Paris, France"	"48,859116"	"2,331839"	"doubt"	""
"Place de la Porte Maillot, Paris, France"	"48,878419"	"2,28295"	"doubt"	""
"15 Avenue Montaigne, Paris, France"	"48,865663"	"2,303283"	"success"	""
"Paris, France"	"48,859116"	"2,331839"	"doubt"	""
"Boulevard Aristide Briand, Courbevoie, France"	"48,899625"	"2,258679"	"doubt"	""
"16 Rue Vandamme, Paris, France"	"48,839542"	"2,322526"	"success"	""
"41 Rue Bargue, Paris, France"	"48,838017"	"2,308856"	"success"	""
"15 Avenue Montaigne, Paris, France"	"48,865663"	"2,303283"	"success"	""
"41 Rue Bargue, Paris, France"	"48,838017"	"2,308856"	"success"	""
"Rue Miollis, Paris, France"	"48,845935"	"2,304279"	"doubt"	""
"48 Rue de Laborde, Paris, France"	"48,875456"	"2,316345"	"success"	""
"23 Boulevard Pereire, Paris, France"	"48,88775"	"2,310993"	"success"	""
"Place de la Madeleine, Paris, France"	"48,870487"	"2,323979"	"success"	""
"44 Rue Jean Goujon, Paris, France"	"48,865295"	"2,304083"	"success"	""
"25 Rue de Caumartin, Paris, France"	"48,871602"	"2,328056"	"success"	""
"Paris, France"	"48,859116"	"2,331839"	"doubt"	""
"78 Bis Boulevard des Batignolles, Paris, France"	"48,882006"	"2,318994"	"success"	""
"5 Rue de Chéroy, Paris, France"	"48,882195"	"2,318639"	"success"	""
"11 bis Place du Cardinal Amette, Paris, France"	"48,850783"	"2,296324"	"success"	""
"41 Rue Bargue, Paris, France"	"48,838017"	"2,308856"	"success"	""
"88 Rue de la Jonquière, Paris, France"	"48,894739"	"2,319075"	"success"	""
"Suresnes, France"	"48,870189"	"2,219949"	"doubt"	""
"Neuilly-sur-Seine, France"	"48,887261"	"2,26982"	"doubt"	""
"Paris, France"	"48,859116"	"2,331839"	"doubt"	""
"Courbevoie, France"	"48,895414"	"2,252393"	"doubt"	""
"8 Rue Vital, Paris, France"	"48,860264"	"2,27964"	"success"	""
"Puteaux, France"	"48,884913"	"2,23821"	"doubt"	""
"69 Rue Legendre, Paris, France"	"48,886895"	"2,318795"	"success"	""
"12 Avenue George V, Paris, France"	"48,865966"	"2,301645"	"success"	""
"Place de la Porte Maillot, Paris, France"	"48,878419"	"2,28295"	"doubt"	""
"18 Rue Troyon, Paris, France"	"48,876259"	"2,295158"	"success"	""
"20 Rue d'Armaillé, Paris, France"	"48,878188"	"2,291578"	"success"	""
"2b Rue de la Baume, Paris, France"	"48,874355"	"2,310969"	"success"	""
"Rue Lemercier, Paris, France"	"48,887856"	"2,321509"	"doubt"	""
"1 Avenue Gabriel, Paris, France"	"48,867494"	"2,318739"	"success"	""
"Rue du Théâtre, Paris, France"	"48,849939"	"2,285385"	"doubt"	""
"Avenue Pablo Picasso, Nanterre, France"	"48,888557"	"2,224176"	"doubt"	""
"Gennevilliers, France"	"48,934059"	"2,297332"	"doubt"	""
"15 Avenue Montaigne, Paris, France"	"48,865663"	"2,303283"	"success"	""
"112b Rue de Rennes, Paris, France"	"48,847684"	"2,327375"	"success"	""
"Rue du Montparnasse, Paris, France"	"48,844317"	"2,327442"	"doubt"	""
"Avenue Ingres, Paris, France"	"48,857361"	"2,267595"	"doubt"	""
"Asnières-sur-Seine, France"	"48,912379"	"2,285005"	"doubt"	""
"5 Rue Guilleminot, Paris, France"	"48,835809"	"2,318301"	"success"	""
"Rue du Théâtre, Paris, France"	"48,849939"	"2,285385"	"doubt"	""
"Suresnes, France"	"48,870189"	"2,219949"	"doubt"	""
"9 Rue Falguière, Paris, France"	"48,843859"	"2,317404"	"success"	""
"15 Rue d'Estrées, Paris, France"	"48,851468"	"2,311043"	"success"	""
"30 Rue Falguière, Paris, France"	"48,84251"	"2,315756"	"success"	""
"6 Rue Anselme Payen, Paris, France"	"48,838605"	"2,310385"	"success"	""
"78 Avenue de Suffren, Paris, France"	"48,851714"	"2,299781"	"success"	""
"11 bis Place du Cardinal Amette, Paris, France"	"48,850783"	"2,296324"	"success"	""
"Rue Rouelle, Paris, France"	"48,849726"	"2,289016"	"doubt"	""
"Rue de Lourmel, Paris, France"	"48,838548"	"2,281962"	"doubt"	""
"Paris, France"	"48,859116"	"2,331839"	"doubt"	""
"Rue Henri Martin, Puteaux, France"	"48,880256"	"2,240421"	"doubt"	""
"Rue de l'Église, Paris, France"	"48,885578"	"2,263739"	"doubt"	""
"4 Rue Péclet, Paris, France"	"48,843373"	"2,298525"	"success"	""
"Rue de la Convention, Paris, France"	"48,843247"	"2,283192"	"doubt"	""
"Place des Arts, Rueil-Malmaison, France"	"48,880244"	"2,183573"	"doubt"	""
"69 Rue Legendre, Paris, France"	"48,886895"	"2,318795"	"success"	""
"Rue de Javel, Paris, France"	"48,843372"	"2,28741"	"doubt"	""
"Rue Biot, Paris, France"	"48,884346"	"2,326105"	"doubt"	""
"Rue des Anciennes Mairies, Nanterre, France"	"48,891483"	"2,197874"	"doubt"	""
"41 Avenue de Verdun 1916, La Garenne-Colombes, France"	"48,903898"	"2,23117"	"doubt"	""
"6 Rue Bargue, Paris, France"	"48,840543"	"2,306104"	"success"	""
"92600, Asnières-sur-Seine, France"	"48,915353"	"2,288039"	"doubt"	""
"15 Avenue Montaigne, Paris, France"	"48,865663"	"2,303283"	"success"	""
"Avenue Gabriel, Paris, France"	"48,86948"	"2,313338"	"success"	""
"78 Bis Boulevard des Batignolles, Paris, France"	"48,882006"	"2,318994"	"success"	""
"38 Rue des Mathurins, Paris, France"	"48,873277"	"2,325467"	"success"	""
"3 Rue Rennequin, Paris, France"	"48,880724"	"2,29924"	"success"	""
"17 Rue de la Gaîté, Paris, France"	"48,840115"	"2,32404"	"success"	""
"64 Bis Rue du Rocher, Paris, France"	"48,878878"	"2,319084"	"success"	""
"Boulogne-Billancourt, France"	"48,836534"	"2,239832"	"doubt"	""
"14-20 Rue de la Gaîté, Paris, France"	"48,839865"	"2,323069"	"success"	""
"8B Rue de l'Arrivée, Paris, France"	"48,843613"	"2,322027"	"success"	""
"36 Rue des Mathurins, Paris, France"	"48,873266"	"2,325621"	"success"	""
"Paris, France"	"48,859116"	"2,331839"	"doubt"	""
"7 Rue Linois, Paris, France"	"48,848889"	"2,282605"	"doubt"	""
"5 Rue des Vignes, Paris, France"	"48,854583"	"2,277742"	"success"	""
"7 Rue Linois, Paris, France"	"48,848889"	"2,282605"	"doubt"	""
"Paris, Markgröningen, Germany"	"48,905189"	"9,080911"	"success"	""
